,rider,team,year,age,team_points,key,best-classic-riders,top-gc-riders,top-sprinters,top-time-trial-riders,profile_type,profile_score,profile_vert,scorito,target
825,Denz Nico,Team Sunweb,2020,26,1708,Denz Nico-2020,51.0,46.0,,,2.8095238095238093,151.0952380952381,2630.904761904762,54.0,48.0
827,Hamilton Lucas,Mitchelton-Scott,2020,24,1737,Hamilton Lucas-2020,24.0,303.0,42.0,12.0,2.8095238095238093,151.0952380952381,2630.904761904762,,64.0
829,Yates Simon,Mitchelton-Scott,2020,28,1737,Yates Simon-2020,,255.0,37.0,302.0,2.8095238095238093,151.0952380952381,2630.904761904762,893.0,313.0
834,Bookwalter Brent,Mitchelton-Scott,2020,36,1737,Bookwalter Brent-2020,30.0,,,,2.8095238095238093,151.0952380952381,2630.904761904762,,12.0
837,Kangert Tanel,EF Pro Cycling,2020,33,736,Kangert Tanel-2020,30.0,220.0,,288.0,2.8095238095238093,151.0952380952381,2630.904761904762,54.0,134.0
839,Caicedo Jonathan Klever,EF Pro Cycling,2020,27,736,Caicedo Jonathan Klever-2020,28.0,61.0,,30.0,2.8095238095238093,151.0952380952381,2630.904761904762,,6.0
841,Bennett Sean,EF Pro Cycling,2020,24,736,Bennett Sean-2020,,28.0,32.6,,2.8095238095238093,151.0952380952381,2630.904761904762,,86.0
843,Bilbao Pello,Bahrain - McLaren,2020,30,717,Bilbao Pello-2020,26.0,237.0,48.8,313.0,2.8095238095238093,151.0952380952381,2630.904761904762,308.0,282.0
846,Battaglin Enrico,Bahrain - McLaren,2020,30,717,Battaglin Enrico-2020,39.0,55.0,72.2,,2.8095238095238093,151.0952380952381,2630.904761904762,220.0,40.0
850,Capecchi Eros,Bahrain - McLaren,2020,34,717,Capecchi Eros-2020,,,,,2.8095238095238093,151.0952380952381,2630.904761904762,215.0,36.0
854,Gradek Kamil,CCC Team,2020,30,1016,Gradek Kamil-2020,14.0,64.0,,79.0,2.8095238095238093,151.0952380952381,2630.904761904762,,0.0
857,Černý Josef,CCC Team,2020,27,1016,Černý Josef-2020,39.0,23.0,,162.0,2.8095238095238093,151.0952380952381,2630.904761904762,,90.0
858,Zakarin Ilnur,CCC Team,2020,31,1016,Zakarin Ilnur-2020,28.0,,,84.0,2.8095238095238093,151.0952380952381,2630.904761904762,,157.0
859,Gallopin Tony,AG2R La Mondiale,2020,32,735,Gallopin Tony-2020,75.0,189.0,63.0,63.0,2.8095238095238093,151.0952380952381,2630.904761904762,,88.0
860,Vendrame Andrea,AG2R La Mondiale,2020,26,735,Vendrame Andrea-2020,398.0,113.0,218.5,,2.8095238095238093,151.0952380952381,2630.904761904762,25.0,98.0
862,Bidard François,AG2R La Mondiale,2020,28,735,Bidard François-2020,37.0,80.0,,,2.8095238095238093,151.0952380952381,2630.904761904762,0.0,75.0
863,Warbasse Larry,AG2R La Mondiale,2020,30,735,Warbasse Larry-2020,68.0,66.0,,20.0,2.8095238095238093,151.0952380952381,2630.904761904762,,28.0
865,Gastauer Ben,AG2R La Mondiale,2020,32,735,Gastauer Ben-2020,,,,16.0,2.8095238095238093,151.0952380952381,2630.904761904762,,28.0
870,Viviani Elia,Cofidis,2020,31,847,Viviani Elia-2020,901.0,43.0,1478.0,23.0,2.8095238095238093,151.0952380952381,2630.904761904762,743.0,178.0
871,Consonni Simone,Cofidis,2020,26,847,Consonni Simone-2020,189.0,33.0,407.3,17.0,2.8095238095238093,151.0952380952381,2630.904761904762,,172.0
876,Cimolai Davide,Israel Start-Up Nation,2020,31,583,Cimolai Davide-2020,183.0,120.0,517.2,,2.8095238095238093,151.0952380952381,2630.904761904762,,217.0
879,Navarro Daniel,Israel Start-Up Nation,2020,37,583,Navarro Daniel-2020,,42.0,,,2.8095238095238093,151.0952380952381,2630.904761904762,,10.0
883,Villella Davide,Movistar Team,2020,29,365,Villella Davide-2020,127.0,152.0,,,2.8095238095238093,151.0952380952381,2630.904761904762,54.0,102.0
885,Pedrero Antonio,Movistar Team,2020,28,365,Pedrero Antonio-2020,29.0,130.0,,,2.8095238095238093,151.0952380952381,2630.904761904762,58.0,158.0
886,Cataldo Dario,Movistar Team,2020,35,365,Cataldo Dario-2020,19.0,100.0,,19.0,2.8095238095238093,151.0952380952381,2630.904761904762,,152.0
887,Carretero Héctor,Movistar Team,2020,25,365,Carretero Héctor-2020,,67.0,,16.0,2.8095238095238093,151.0952380952381,2630.904761904762,,108.0
900,Rota Lorenzo,Vini Zabù - KTM,2020,25,581,Rota Lorenzo-2020,62.0,63.0,,,2.8095238095238093,151.0952380952381,2630.904761904762,,30.0
903,Frapporti Marco,Vini Zabù - KTM,2020,35,581,Frapporti Marco-2020,,23.0,,,2.8095238095238093,151.0952380952381,2630.904761904762,30.0,23.0
907,Démare Arnaud,Groupama - FDJ,2020,29,941,Démare Arnaud-2020,247.0,100.0,718.6,62.0,2.8095238095238093,151.0952380952381,2630.904761904762,,524.0
908,Scotson Miles,Groupama - FDJ,2020,26,941,Scotson Miles-2020,13.0,69.0,,80.0,2.8095238095238093,151.0952380952381,2630.904761904762,,52.0
909,Guarnieri Jacopo,Groupama - FDJ,2020,33,941,Guarnieri Jacopo-2020,,25.0,,,2.8095238095238093,151.0952380952381,2630.904761904762,,80.0
910,Sinkeldam Ramon,Groupama - FDJ,2020,31,941,Sinkeldam Ramon-2020,24.0,25.0,,,2.8095238095238093,151.0952380952381,2630.904761904762,,60.0
914,Konovalovas Ignatas,Groupama - FDJ,2020,34,941,Konovalovas Ignatas-2020,16.0,,,,2.8095238095238093,151.0952380952381,2630.904761904762,,52.0
915,Carboni Giovanni,Bardiani-CSF-Faizanè,2020,25,177,Carboni Giovanni-2020,34.0,48.0,,,2.8095238095238093,151.0952380952381,2630.904761904762,,146.0
917,Covili Luca,Bardiani-CSF-Faizanè,2020,23,177,Covili Luca-2020,,26.0,,,2.8095238095238093,151.0952380952381,2630.904761904762,,32.0
918,Lonardi Giovanni,Bardiani-CSF-Faizanè,2020,23,177,Lonardi Giovanni-2020,17.0,21.0,273.0,,2.8095238095238093,151.0952380952381,2630.904761904762,,90.0
925,Masnada Fausto,Deceuninck - Quick Step,2021,27,3038,Masnada Fausto-2021,29.0,325.0,20.0,5.0,2.8095238095238093,153.8095238095238,2261.7619047619046,20.0,291.0
926,Knox James,Deceuninck - Quick Step,2021,25,3038,Knox James-2021,,251.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,,3.0
928,Serry Pieter,Deceuninck - Quick Step,2021,32,3038,Serry Pieter-2021,28.0,33.0,,23.0,2.8095238095238093,153.8095238095238,2261.7619047619046,,62.0
930,Honoré Mikkel Frølich,Deceuninck - Quick Step,2021,24,3038,Honoré Mikkel Frølich-2021,61.0,20.0,55.8,12.0,2.8095238095238093,153.8095238095238,2261.7619047619046,,0.0
931,Ulissi Diego,UAE Team Emirates,2021,31,1562,Ulissi Diego-2021,247.0,566.0,181.1,19.0,2.8095238095238093,153.8095238095238,2261.7619047619046,30.0,144.0
932,Formolo Davide,UAE Team Emirates,2021,28,1562,Formolo Davide-2021,178.0,69.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,286.0,312.0
933,Dombrowski Joe,UAE Team Emirates,2021,29,1562,Dombrowski Joe-2021,,20.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,0.0,90.0
934,Conti Valerio,UAE Team Emirates,2021,28,1562,Conti Valerio-2021,92.0,20.0,86.0,14.0,2.8095238095238093,153.8095238095238,2261.7619047619046,95.0,252.0
935,Molano Juan Sebastián,UAE Team Emirates,2021,26,1562,Molano Juan Sebastián-2021,,10.0,201.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,,80.0
936,Gaviria Fernando,UAE Team Emirates,2021,26,1562,Gaviria Fernando-2021,115.0,8.0,522.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,,234.0
939,Yates Simon,Team BikeExchange,2021,28,1263,Yates Simon-2021,40.0,528.0,,38.0,2.8095238095238093,153.8095238095238,2261.7619047619046,893.0,313.0
940,Nieve Mikel,Team BikeExchange,2021,36,1263,Nieve Mikel-2021,,268.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,315.0,144.0
941,Kangert Tanel,Team BikeExchange,2021,34,1263,Kangert Tanel-2021,111.0,165.0,11.0,146.0,2.8095238095238093,153.8095238095238,2261.7619047619046,54.0,134.0
947,Landa Mikel,Bahrain - Victorious,2021,31,3186,Landa Mikel-2021,47.0,528.0,81.0,45.0,2.8095238095238093,153.8095238095238,2261.7619047619046,,376.0
948,Bilbao Pello,Bahrain - Victorious,2021,31,3186,Bilbao Pello-2021,54.0,417.0,109.1,228.0,2.8095238095238093,153.8095238095238,2261.7619047619046,308.0,282.0
949,Caruso Damiano,Bahrain - Victorious,2021,33,3186,Caruso Damiano-2021,160.0,206.0,87.5,122.0,2.8095238095238093,153.8095238095238,2261.7619047619046,,202.0
955,Hindley Jai,Team DSM,2021,25,1652,Hindley Jai-2021,8.0,516.0,18.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,,16.0
957,Denz Nico,Team DSM,2021,27,1652,Denz Nico-2021,20.0,95.0,74.0,64.0,2.8095238095238093,153.8095238095238,2261.7619047619046,54.0,48.0
958,Hamilton Chris,Team DSM,2021,25,1652,Hamilton Chris-2021,5.0,67.0,,12.0,2.8095238095238093,153.8095238095238,2261.7619047619046,24.0,34.0
973,Sivakov Pavel,INEOS Grenadiers,2021,23,2917,Sivakov Pavel-2021,150.0,197.0,8.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,,251.0
974,Narváez Jhonatan,INEOS Grenadiers,2021,24,2917,Narváez Jhonatan-2021,22.0,150.0,66.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,,18.0
978,Puccio Salvatore,INEOS Grenadiers,2021,31,2917,Puccio Salvatore-2021,5.0,28.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,98.0,18.0
979,Nibali Vincenzo,Trek - Segafredo,2021,36,2367,Nibali Vincenzo-2021,306.0,376.0,33.0,14.0,2.8095238095238093,153.8095238095238,2261.7619047619046,,492.0
980,Mollema Bauke,Trek - Segafredo,2021,34,2367,Mollema Bauke-2021,120.0,102.0,24.5,,2.8095238095238093,153.8095238095238,2261.7619047619046,,346.0
981,Brambilla Gianluca,Trek - Segafredo,2021,33,2367,Brambilla Gianluca-2021,54.0,87.0,14.7,,2.8095238095238093,153.8095238095238,2261.7619047619046,70.0,170.0
983,Ghebreigzabhier Amanuel,Trek - Segafredo,2021,26,2367,Ghebreigzabhier Amanuel-2021,37.0,25.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,,8.0
984,Ciccone Giulio,Trek - Segafredo,2021,26,2367,Ciccone Giulio-2021,308.0,10.0,85.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,162.0,433.0
985,Moschetti Matteo,Trek - Segafredo,2021,24,2367,Moschetti Matteo-2021,150.0,,222.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,,164.0
987,Carthy Hugh,EF Education - Nippo,2021,26,1601,Carthy Hugh-2021,,350.0,,110.0,2.8095238095238093,153.8095238095238,2261.7619047619046,0.0,257.0
989,Caicedo Jonathan Klever,EF Education - Nippo,2021,28,1601,Caicedo Jonathan Klever-2021,20.0,75.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,,6.0
997,Bouwman Koen,Team Jumbo-Visma,2021,27,1045,Bouwman Koen-2021,5.0,31.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,10.0,98.0
1002,Martens Paul,Team Jumbo-Visma,2021,37,1045,Martens Paul-2021,25.0,,,,2.8095238095238093,153.8095238095238,2261.7619047619046,,82.0
1008,Benedetti Cesare,BORA - hansgrohe,2021,33,2007,Benedetti Cesare-2021,13.0,25.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,30.0,170.0
1013,Pedrero Antonio,Movistar Team,2021,29,1241,Pedrero Antonio-2021,,80.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,58.0,158.0
1014,Cataldo Dario,Movistar Team,2021,36,1241,Cataldo Dario-2021,33.0,48.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,,152.0
1016,Villella Davide,Movistar Team,2021,29,1241,Villella Davide-2021,47.0,32.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,54.0,102.0
1019,Pozzovivo Domenico,Team Qhubeka ASSOS,2021,38,1654,Pozzovivo Domenico-2021,,193.0,,22.0,2.8095238095238093,153.8095238095238,2261.7619047619046,464.0,67.0
1022,Campenaerts Victor,Team Qhubeka ASSOS,2021,29,1654,Campenaerts Victor-2021,,28.0,,493.0,2.8095238095238093,153.8095238095238,2261.7619047619046,86.0,110.0
1025,Nizzolo Giacomo,Team Qhubeka ASSOS,2021,32,1654,Nizzolo Giacomo-2021,433.0,5.0,533.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,,124.0
1043,Warbasse Larry,AG2R Citroën Team,2021,30,1038,Warbasse Larry-2021,22.0,120.0,,8.0,2.8095238095238093,153.8095238095238,2261.7619047619046,,28.0
1044,Vendrame Andrea,AG2R Citroën Team,2021,26,1038,Vendrame Andrea-2021,211.0,93.0,230.4,,2.8095238095238093,153.8095238095238,2261.7619047619046,25.0,98.0
1049,Bidard François,AG2R Citroën Team,2021,29,1038,Bidard François-2021,,23.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,0.0,75.0
1050,Gallopin Tony,AG2R Citroën Team,2021,32,1038,Gallopin Tony-2021,8.0,5.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,,88.0
1051,De Buyst Jasper,Lotto Soudal,2021,27,1522,De Buyst Jasper-2021,41.0,83.0,18.4,,2.8095238095238093,153.8095238095238,2261.7619047619046,,70.0
1053,De Gendt Thomas,Lotto Soudal,2021,34,1522,De Gendt Thomas-2021,,70.0,,262.0,2.8095238095238093,153.8095238095238,2261.7619047619046,,112.0
1055,Kluge Roger,Lotto Soudal,2021,35,1522,Kluge Roger-2021,32.0,35.0,56.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,,50.0
1056,Ewan Caleb,Lotto Soudal,2021,26,1522,Ewan Caleb-2021,285.0,33.0,714.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,,313.0
1061,Vervaeke Louis,Alpecin-Fenix,2021,27,1680,Vervaeke Louis-2021,66.0,36.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,24.0,11.0
1068,Viviani Elia,Cofidis,2021,32,937,Viviani Elia-2021,129.0,50.0,304.4,,2.8095238095238093,153.8095238095238,2261.7619047619046,743.0,178.0
1069,Consonni Simone,Cofidis,2021,26,937,Consonni Simone-2021,21.0,50.0,82.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,,172.0
1073,Sabatini Fabio,Cofidis,2021,36,937,Sabatini Fabio-2021,8.0,,,,2.8095238095238093,153.8095238095238,2261.7619047619046,243.0,64.0
1075,Hirt Jan,Intermarché - Wanty - Gobert Matériaux,2021,30,620,Hirt Jan-2021,25.0,54.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,54.0,152.0
1084,Belletti Manuel,EOLO-Kometa,2021,35,124,Belletti Manuel-2021,30.0,,119.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,154.0,164.0
1086,Gavazzi Francesco,EOLO-Kometa,2021,36,124,Gavazzi Francesco-2021,24.0,,9.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,64.0,66.0
1092,Carboni Giovanni,Bardiani-CSF-Faizanè,2021,25,644,Carboni Giovanni-2021,10.0,26.0,,,2.8095238095238093,153.8095238095238,2261.7619047619046,,146.0
1093,Battaglin Enrico,Bardiani-CSF-Faizanè,2021,31,644,Battaglin Enrico-2021,67.0,23.0,87.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,220.0,40.0
1101,Neilands Krists,Israel Start-Up Nation,2021,26,1405,Neilands Krists-2021,38.0,30.0,15.2,,2.8095238095238093,153.8095238095238,2261.7619047619046,0.0,32.0
1102,Niv Guy,Israel Start-Up Nation,2021,27,1405,Niv Guy-2021,,30.0,,25.0,2.8095238095238093,153.8095238095238,2261.7619047619046,0.0,0.0
1104,Cimolai Davide,Israel Start-Up Nation,2021,31,1405,Cimolai Davide-2021,19.0,20.0,146.0,,2.8095238095238093,153.8095238095238,2261.7619047619046,,217.0
6,Visconti Giovanni,Movistar Team,2016,33,5145,Visconti Giovanni-2016,175.0,,,,2.857142857142857,137.0952380952381,2244.285714285714,,99.0
9,Pozzovivo Domenico,AG2R La Mondiale,2016,33,1993,Pozzovivo Domenico-2016,142.0,689.0,50.2,12.0,2.857142857142857,137.0952380952381,2244.285714285714,67.0,232.0
18,Majka Rafał,Tinkoff,2016,26,2003,Majka Rafał-2016,117.0,595.0,,130.0,2.857142857142857,137.0952380952381,2244.285714285714,386.0,257.0
19,Boaro Manuele,Tinkoff,2016,29,2003,Boaro Manuele-2016,60.0,190.0,50.0,130.0,2.857142857142857,137.0952380952381,2244.285714285714,128.0,28.0
24,Poljański Paweł,Tinkoff,2016,26,2003,Poljański Paweł-2016,,,,,2.857142857142857,137.0952380952381,2244.285714285714,120.0,25.0
28,Dombrowski Joe,Cannondale Pro Cycling Team,2016,24,3424,Dombrowski Joe-2016,10.0,286.0,,,2.857142857142857,137.0952380952381,2244.285714285714,90.0,32.0
31,Clarke Simon,Cannondale Pro Cycling Team,2016,29,3424,Clarke Simon-2016,94.0,71.0,85.0,30.0,2.857142857142857,137.0952380952381,2244.285714285714,,172.0
38,Haga Chad,Team Giant - Alpecin,2016,27,2063,Haga Chad-2016,15.0,42.0,,20.0,2.857142857142857,137.0952380952381,2244.285714285714,90.0,96.0
45,Nibali Vincenzo,Astana Pro Team,2016,31,3514,Nibali Vincenzo-2016,691.0,485.0,127.2,42.0,2.857142857142857,137.0952380952381,2244.285714285714,492.0,274.0
46,Fuglsang Jakob,Astana Pro Team,2016,31,3514,Fuglsang Jakob-2016,178.0,272.0,,60.0,2.857142857142857,137.0952380952381,2244.285714285714,,252.0
47,Kangert Tanel,Astana Pro Team,2016,29,3514,Kangert Tanel-2016,78.0,245.0,,90.0,2.857142857142857,137.0952380952381,2244.285714285714,134.0,134.0
53,Capecchi Eros,Astana Pro Team,2016,29,3514,Capecchi Eros-2016,,,,,2.857142857142857,137.0952380952381,2244.285714285714,36.0,12.0
57,Viviani Elia,Team Sky,2016,27,3420,Viviani Elia-2016,158.0,61.0,865.0,18.0,2.857142857142857,137.0952380952381,2244.285714285714,178.0,94.0
65,Howson Damien,Orica GreenEDGE,2016,23,2980,Howson Damien-2016,,58.0,,17.0,2.857142857142857,137.0952380952381,2244.285714285714,,0.0
68,Hepburn Michael,Orica GreenEDGE,2016,24,2980,Hepburn Michael-2016,,35.0,,248.0,2.857142857142857,137.0952380952381,2244.285714285714,,14.0
72,Kruijswijk Steven,Team LottoNL-Jumbo,2016,28,2134,Kruijswijk Steven-2016,25.0,416.0,43.0,111.0,2.857142857142857,137.0952380952381,2244.285714285714,,44.0
75,Battaglin Enrico,Team LottoNL-Jumbo,2016,26,2134,Battaglin Enrico-2016,70.0,45.0,168.0,,2.857142857142857,137.0952380952381,2244.285714285714,40.0,122.0
82,Hansen Adam,Lotto Soudal,2016,34,4426,Hansen Adam-2016,20.0,142.0,,,2.857142857142857,137.0952380952381,2244.285714285714,20.0,0.0
91,Kochetkov Pavel,Team Katusha ,2016,30,2635,Kochetkov Pavel-2016,45.0,78.0,59.0,,2.857142857142857,137.0952380952381,2244.285714285714,,10.0
95,Zakarin Ilnur,Team Katusha ,2016,26,2635,Zakarin Ilnur-2016,26.0,,61.0,132.0,2.857142857142857,137.0952380952381,2244.285714285714,157.0,68.0
100,Brambilla Gianluca,Etixx - Quick Step,2016,28,2200,Brambilla Gianluca-2016,69.0,215.0,,,2.857142857142857,137.0952380952381,2244.285714285714,170.0,46.0
101,Serry Pieter,Etixx - Quick Step,2016,27,2200,Serry Pieter-2016,42.0,98.0,44.5,13.0,2.857142857142857,137.0952380952381,2244.285714285714,62.0,226.0
109,Konovalovas Ignatas,FDJ,2016,30,1707,Konovalovas Ignatas-2016,125.0,168.0,138.0,21.0,2.857142857142857,137.0952380952381,2244.285714285714,52.0,154.0
110,Démare Arnaud,FDJ,2016,24,1707,Démare Arnaud-2016,243.0,33.0,596.8,,2.857142857142857,137.0952380952381,2244.285714285714,524.0,574.0
120,Rosskopf Joey,BMC Racing Team,2016,26,2275,Rosskopf Joey-2016,,52.0,,60.0,2.857142857142857,137.0952380952381,2244.285714285714,,100.0
123,Zabel Rick,BMC Racing Team,2016,22,2275,Zabel Rick-2016,39.0,25.0,151.2,,2.857142857142857,137.0952380952381,2244.285714285714,,64.0
126,Ulissi Diego,Lampre - Merida,2016,26,2333,Ulissi Diego-2016,293.0,201.0,134.0,46.0,2.857142857142857,137.0952380952381,2244.285714285714,144.0,192.0
128,Conti Valerio,Lampre - Merida,2016,23,2333,Conti Valerio-2016,24.0,71.0,39.8,,2.857142857142857,137.0952380952381,2244.285714285714,252.0,52.0
